# ##X##X##X## #
 R X XX XX X   
# ##X##X##X## #
# ##X## ##X## #
   X X   X X   
# ##X## ##X## #
# ## ##X##X## #
      X XX X   
# ## ##X##X## #
# ##X##X##X## #
   X XX XX X   
# ##X##X##X## #
# ##X##X## ## #
   X XX X      
# ##X##X## ## #

episode  283 score 992.00 average score 975.16 epsilon 0.01
episode  284 score 905.00 average score 975.09 epsilon 0.01
episode  285 score 987.00 average score 975.17 epsilon 0.01
episode  286 score 992.00 average score 975.48 epsilon 0.01
episode  287 score 985.00 average score 975.92 epsilon 0.01
episode  288 score 958.00 average score 975.64 epsilon 0.01
episode  289 score 970.00 average score 975.48 epsilon 0.01
episode  290 score 991.00 average score 975.70 epsilon 0.01
episode  291 score 984.00 average score 976.03 epsilon 0.01
episode  292 score 980.00 average score 976.93 epsilon 0.01
episode  293 score 991.00 average score 976.92 epsilon 0.01
episode  294 score 991.00 average score 977.21 epsilon 0.01
episode  295 score 991.00 average score 977.20 epsilon 0.01
episode  296 score 817.00 average score 975.45 epsilon 0.01
episode  297 score 992.00 average score 975.51 epsilon 0.01
episode  298 score 979.00 average score 975.40 epsilon 0.01
episode  299 score 972.00 average score 975.28 epsilon 0.01
episode  300 score 986.00 average score 975.37 epsilon 0.01
episode  301 score 991.00 average score 975.37 epsilon 0.01
episode  302 score 992.00 average score 975.37 epsilon 0.01
episode  303 score 947.00 average score 975.22 epsilon 0.01
episode  304 score 980.00 average score 975.15 epsilon 0.01
episode  305 score 982.00 average score 975.16 epsilon 0.01
episode  306 score 992.00 average score 975.27 epsilon 0.01
episode  307 score 956.00 average score 974.91 epsilon 0.01
episode  308 score 980.00 average score 974.89 epsilon 0.01
episode  309 score 990.00 average score 974.87 epsilon 0.01
episode  310 score 991.00 average score 975.02 epsilon 0.01
episode  311 score 984.00 average score 975.44 epsilon 0.01
episode  312 score 991.00 average score 975.56 epsilon 0.01
episode  313 score 978.00 average score 975.52 epsilon 0.01
episode  314 score 987.00 average score 975.68 epsilon 0.01
episode  315 score 952.00 average score 975.38 epsilon 0.01
episode  316 score 986.00 average score 975.32 epsilon 0.01
episode  317 score 992.00 average score 976.41 epsilon 0.01
episode  318 score 971.00 average score 976.20 epsilon 0.01
episode  319 score 992.00 average score 976.21 epsilon 0.01
episode  320 score 991.00 average score 976.65 epsilon 0.01
episode  321 score 992.00 average score 976.96 epsilon 0.01
episode  322 score 992.00 average score 976.98 epsilon 0.01
episode  323 score 992.00 average score 977.05 epsilon 0.01
episode  324 score 992.00 average score 977.56 epsilon 0.01
episode  325 score 990.00 average score 977.76 epsilon 0.01
episode  326 score 991.00 average score 977.75 epsilon 0.01
episode  327 score 991.00 average score 977.87 epsilon 0.01
episode  328 score 990.00 average score 977.98 epsilon 0.01
episode  329 score 977.00 average score 977.88 epsilon 0.01
episode  330 score 962.00 average score 977.58 epsilon 0.01
episode  331 score 992.00 average score 977.69 epsilon 0.01
episode  332 score 931.00 average score 977.80 epsilon 0.01
episode  333 score 943.00 average score 977.48 epsilon 0.01
episode  334 score 986.00 average score 977.59 epsilon 0.01
episode  335 score 992.00 average score 977.59 epsilon 0.01
episode  336 score 991.00 average score 977.62 epsilon 0.01
episode  337 score 936.00 average score 977.06 epsilon 0.01
episode  338 score 988.00 average score 977.13 epsilon 0.01
episode  339 score 981.00 average score 977.57 epsilon 0.01
episode  340 score 987.00 average score 977.53 epsilon 0.01
episode  341 score 992.00 average score 977.56 epsilon 0.01
episode  342 score 992.00 average score 977.56 epsilon 0.01
episode  343 score 967.00 average score 977.31 epsilon 0.01
episode  344 score 955.00 average score 977.70 epsilon 0.01
episode  345 score 992.00 average score 978.05 epsilon 0.01
episode  346 score 949.00 average score 977.72 epsilon 0.01
episode  347 score 990.00 average score 977.79 epsilon 0.01
episode  348 score 991.00 average score 978.57 epsilon 0.01
episode  349 score 981.00 average score 978.58 epsilon 0.01
episode  350 score 947.00 average score 978.23 epsilon 0.01
episode  351 score 991.00 average score 978.37 epsilon 0.01
episode  352 score 991.00 average score 978.36 epsilon 0.01
episode  353 score 990.00 average score 978.44 epsilon 0.01
episode  354 score 961.00 average score 978.20 epsilon 0.01
episode  355 score 988.00 average score 978.21 epsilon 0.01
episode  356 score 992.00 average score 978.28 epsilon 0.01
episode  357 score 992.00 average score 978.28 epsilon 0.01
episode  358 score 991.00 average score 978.27 epsilon 0.01
episode  359 score 981.00 average score 978.31 epsilon 0.01
episode  360 score 987.00 average score 979.44 epsilon 0.01
episode  361 score 992.00 average score 979.76 epsilon 0.01
episode  362 score 966.00 average score 979.87 epsilon 0.01
episode  363 score 992.00 average score 979.90 epsilon 0.01
episode  364 score 992.00 average score 980.25 epsilon 0.01
episode  365 score 982.00 average score 980.15 epsilon 0.01
episode  366 score 992.00 average score 980.15 epsilon 0.01
episode  367 score 984.00 average score 980.13 epsilon 0.01
episode  368 score 992.00 average score 980.13 epsilon 0.01
episode  369 score 978.00 average score 979.99 epsilon 0.01
episode  370 score 992.00 average score 980.07 epsilon 0.01
